hour,glucose_mean,glucose_median,hypo_pct,hyper_pct,n
13.083333333333334,135.09782939981702,125.0,6.063432835820896,18.003731343283583,1072
13.166666666666666,134.52150346746993,125.33333333333333,6.063432835820896,17.537313432835823,1072
13.25,134.10469246049598,125.5,6.343283582089552,17.257462686567166,1072
13.333333333333334,133.6164933483324,125.66666666666667,6.2558356676003735,16.713352007469652,1071
13.416666666666666,133.2260234936966,124.66666666666667,6.2558356676003735,16.246498599439775,1071
13.5,132.99615121142307,126.0,6.722689075630252,15.966386554621847,1071
13.583333333333334,132.45780035253372,125.66666666666667,5.88235294117647,15.126050420168067,1071
13.666666666666666,131.96240000718308,125.66666666666667,5.975723622782446,15.126050420168067,1071
13.75,131.57523940095388,124.0,6.6231343283582085,14.738805970149254,1072
13.833333333333334,131.28204367935888,124.0,6.0577819198508855,14.725069897483692,1073
13.916666666666666,131.01362972096658,122.66666666666667,6.150978564771668,14.725069897483692,1073
14.0,130.6566980874736,123.0,6.424581005586592,15.083798882681565,1074
14.083333333333334,130.48387274256297,121.83333333333334,5.772811918063315,15.083798882681565,1074
14.166666666666666,130.34875689485906,121.50555555555556,5.679702048417132,14.8975791433892,1074
14.25,130.26112708067475,121.0,6.70391061452514,15.363128491620111,1074
14.333333333333334,130.15187934938012,121.33333333333333,5.953488372093023,15.348837209302326,1075
14.416666666666666,130.07763560627913,120.83333333333334,6.04089219330855,14.776951672862454,1076
14.5,130.21465445241236,120.71282051282051,6.691449814126393,15.427509293680297,1076
14.583333333333334,130.5964129102166,119.66666666666667,6.883720930232558,14.883720930232558,1075
14.666666666666666,130.96023462092222,120.66666666666667,7.348837209302325,15.255813953488373,1075
14.75,131.48545168046505,122.0,8.279069767441861,15.906976744186046,1075
14.833333333333334,131.91376740851786,122.66666666666667,7.906976744186046,16.0,1075
14.916666666666666,132.5560366249428,124.0,7.813953488372093,15.906976744186046,1075
15.0,133.28411979485608,125.0,8.651162790697674,16.930232558139537,1075
15.083333333333334,134.07976664140284,125.66666666666667,8.186046511627906,17.3953488372093,1075
15.166666666666666,134.99661678877482,127.0,8.0,17.953488372093023,1075
15.25,136.10743280156268,128.0,8.558139534883722,18.6046511627907,1075
15.333333333333334,136.39736333365343,128.33333333333334,8.372093023255815,18.511627906976745,1075
15.416666666666666,136.9933403773721,129.0,8.279069767441861,19.069767441860467,1075
15.5,137.8234284212786,131.0,8.364312267657994,19.60966542750929,1076
15.583333333333334,137.80264069474714,130.66666666666666,8.449396471680593,19.68430826369545,1077
15.666666666666666,137.97154630794606,130.16666666666669,7.899628252788105,19.60966542750929,1076
15.75,138.66000336718406,130.0,8.170844939647168,20.705663881151345,1077
15.833333333333334,138.23577618590926,128.66666666666666,7.520891364902507,20.51996285979573,1077
15.916666666666666,138.01832286280825,128.66666666666666,7.606679035250464,21.057513914656774,1078
16.0,138.04852177488274,127.71428571428572,7.792207792207792,21.428571428571427,1078
