participant_id,lag_steps,lag_minutes,pacf
HUPA0009P,22,110,0.008610656186890962
HUPA0009P,23,115,0.010440518583141968
HUPA0009P,24,120,0.01230153356645671
HUPA0009P,25,125,0.006317899593291252
HUPA0009P,26,130,0.0040369566011349296
HUPA0009P,27,135,0.0008100503216444472
HUPA0009P,28,140,-0.0002146971743026309
HUPA0009P,29,145,-9.864123216099932e-05
HUPA0009P,30,150,0.0007331174074891417
HUPA0009P,31,155,-0.0007567839706990068
HUPA0009P,32,160,-0.0028693205284554377
HUPA0009P,33,165,-0.0034316483367100485
HUPA0009P,34,170,-0.003203746762146833
HUPA0009P,35,175,-0.0030271765134458435
HUPA0009P,36,180,-0.004021347041826028
HUPA0009P,37,185,-0.004075151502184642
HUPA0009P,38,190,-0.005344374037916088
HUPA0009P,39,195,-0.005391527086962966
HUPA0009P,40,200,-0.005121333742790839
HUPA0009P,41,205,-0.004919259706276654
HUPA0009P,42,210,-0.0046887353194621255
HUPA0009P,43,215,-0.004319935246914965
HUPA0009P,44,220,-0.003945912543403493
HUPA0009P,45,225,-0.0035833120194016274
HUPA0009P,46,230,-0.003248600893786322
HUPA0009P,47,235,-0.002270133094481031
HUPA0009P,48,240,-0.0016694437525072517
HUPA0009P,49,245,-0.002301043946122076
HUPA0009P,50,250,-0.002466227915891386
HUPA0009P,51,255,-0.0026255627283387666
HUPA0009P,52,260,-0.0028780513163723367
HUPA0009P,53,265,-0.003047846786922477
HUPA0009P,54,270,-0.0012230804396004124
HUPA0009P,55,275,-0.00037605456052120737
HUPA0009P,56,280,-0.00038951359233600416
HUPA0009P,57,285,-0.0019153416067900194
HUPA0009P,58,290,-0.003300697361119104
HUPA0009P,59,295,-0.004475017708646658
HUPA0009P,60,300,-0.005224312048236569
HUPA0009P,61,305,-0.0035672978182083965
HUPA0009P,62,310,-0.0032100283050462254
HUPA0009P,63,315,-0.002974867859636483
HUPA0009P,64,320,-0.005022159507263873
HUPA0009P,65,325,-0.004766171847641406
HUPA0009P,66,330,-0.004767082551007853
HUPA0009P,67,335,-0.005297822807184977
HUPA0009P,68,340,-0.005592216201696274
HUPA0009P,69,345,-0.00553583886047426
HUPA0009P,70,350,-0.0054239318987008124
HUPA0009P,71,355,-0.005790670440592933
HUPA0009P,72,360,-0.006483840830685837
HUPA0010P,1,5,0.9955525468425234
HUPA0010P,2,10,-0.599659070201147
HUPA0010P,3,15,-0.1581878243985948
HUPA0010P,4,20,-0.10825784920975814
HUPA0010P,5,25,-0.05638381317233694
HUPA0010P,6,30,-0.06546635291630394
HUPA0010P,7,35,-0.04084800141108646
HUPA0010P,8,40,-0.027312022783653786
HUPA0010P,9,45,-0.005126314335204538
HUPA0010P,10,50,0.003747655842241623
HUPA0010P,11,55,-0.02332996298918779
HUPA0010P,12,60,-0.007145673692736488
HUPA0010P,13,65,0.04684362568665241
HUPA0010P,14,70,-0.012210278398028813
HUPA0010P,15,75,0.006906855403875596
HUPA0010P,16,80,0.03467610052697255
HUPA0010P,17,85,-0.006192513903176666
HUPA0010P,18,90,-0.005420965265888835
HUPA0010P,19,95,-0.018225004129668237
HUPA0010P,20,100,-0.00295204012828258
HUPA0010P,21,105,0.0026465360795522408
HUPA0010P,22,110,-0.004699893666411874
HUPA0010P,23,115,-0.011850515254417049
HUPA0010P,24,120,-0.016149135467917124
HUPA0010P,25,125,-0.009857477362242616
HUPA0010P,26,130,-0.008889467145489395
HUPA0010P,27,135,-0.009091983426148037
HUPA0010P,28,140,-0.003391494921418114
HUPA0010P,29,145,-0.002672199461948379
HUPA0010P,30,150,0.010187828778495037
HUPA0010P,31,155,0.013049342763829214
HUPA0010P,32,160,0.012094936252875176
HUPA0010P,33,165,0.004207693332344854
HUPA0010P,34,170,0.01329919393511265
HUPA0010P,35,175,-0.010402265321123604
HUPA0010P,36,180,-0.006817336930337018
HUPA0010P,37,185,-0.005581021605885726
HUPA0010P,38,190,-0.017801777782762988
HUPA0010P,39,195,-0.021248547136434745
HUPA0010P,40,200,-0.08032412603193471
HUPA0010P,41,205,0.07956785899005331
HUPA0010P,42,210,-0.014576271087467002
HUPA0010P,43,215,-0.007715913582783698
HUPA0010P,44,220,-0.046729916920919004
HUPA0010P,45,225,-0.0002606747798134909
HUPA0010P,46,230,-0.001984453536377876
HUPA0010P,47,235,0.01027606414666755
HUPA0010P,48,240,0.010702260230560279
HUPA0010P,49,245,0.013017369777042315
HUPA0010P,50,250,0.008499102517288562
HUPA0010P,51,255,0.013351846511711906
HUPA0010P,52,260,0.002705217844020628
HUPA0010P,53,265,0.020612835837397075
HUPA0010P,54,270,-0.018639691206782466
HUPA0010P,55,275,-0.01463383292172695
HUPA0010P,56,280,0.006011250515254775
HUPA0010P,57,285,0.004145506020501046
HUPA0010P,58,290,0.0044274242506598584
HUPA0010P,59,295,-0.005270034778819657
HUPA0010P,60,300,-0.0020311248368486685
HUPA0010P,61,305,0.007090384960562395
